n,beta,gamma,Re_zeta_prime,Im_zeta_prime,abs_zeta_prime
6091,0.5,6448.246132866306,4.039398018608766,0.7601309667062924,4.110296271473174
6092,0.5,6449.332054723969,3.19525924137383,-1.493232972329515,3.526957092060648
6093,0.5,6449.896208786239,2.568556441047902,2.3858119508760174,3.5056498478586664
6094,0.5,6450.770449031411,4.351309758949572,5.045371325382016,6.662557198952731
6095,0.5,6451.965072774469,6.974884132607596,-0.9910453588298098,7.044939997371116
6096,0.5,6452.616809388042,5.455682314749503,4.9893025541468035,7.393078485738286
6097,0.5,6453.681785667651,11.539933742510044,2.2176694189188852,11.751090521016756
6098,0.5,6454.8613073751885,6.324868045535451,-5.99124090230995,8.71199881444822
6099,0.5,6455.690820622382,4.46941772280581,-2.400999188241723,5.07350883342762
6100,0.5,6456.243758468239,4.594945165524897,4.123242394689816,6.173706254718314
6101,0.5,6457.653867882112,4.189961333488455,-6.770704255066094,7.962299422007342
6102,0.5,6458.658611072352,0.49616721752029086,-2.308731590949301,2.3614452072383805
6103,0.5,6459.0678274304,1.8536495869356524,0.705050780690704,1.9832078545879364
6104,0.5,6459.952831320824,2.6317262389586293,1.22648374793478,2.903488484697585
6105,0.5,6460.534639476212,0.04585666949993584,4.2969568925751584,4.297201574372186
6106,0.5,6461.614784191283,6.79867995060521,9.627751187364957,11.786248003354103
6107,0.5,6462.852814105799,13.4731779558392,-2.6730208042391204,13.735776805467047
6108,0.5,6463.724097145994,13.243775042720051,-1.0068255573542169,13.28199062961257
6109,0.5,6465.143720813163,-1.457792169398584,-4.941365978386167,5.151917676119457
6110,0.5,6465.743873966872,1.7527505063657647,-1.7957662818629594,2.509364636046615
6111,0.5,6466.295733700457,2.542621701164023,1.166414364508708,2.797400147451645
6112,0.5,6467.193447823703,4.329754126979394,2.1353385631695656,4.827674551940526
6113,0.5,6468.092790956416,5.914997956105956,3.083438184303295,6.670441653830519
6114,0.5,6469.131125190511,7.680927750436856,0.15939383439112895,7.6825814347700145
6115,0.5,6470.197357327963,3.6778768532553454,-2.1841107340980854,4.277513044575542
6116,0.5,6470.701077816671,2.6863244984290033,3.1109988982258465,4.110310627631721
6117,0.5,6471.560457479093,4.694444198868648,7.630447948496003,8.958880634934163
6118,0.5,6472.780201590248,13.718582189344465,-0.9628445113999576,13.752329505903072
6119,0.5,6473.7986486967075,10.971660639696672,-5.452962053754297,12.252025642821415
6120,0.5,6475.021493493021,0.04829922199962871,-5.219225536226327,5.219449014296697
6121,0.5,6475.727754605962,1.3518252565686495,-1.6021209977403277,2.096240257150253
6122,0.5,6476.113123922475,1.4651397968593343,1.9844700786665468,2.4667298428210214
6123,0.5,6477.481705763073,2.7697238625784206,-2.200036640500816,3.5371643295841433
6124,0.5,6478.027176624626,2.4467567606410285,1.5961222085513425,2.921339547257969
6125,0.5,6478.8313429327145,2.4411601225752966,3.2720335232361735,4.082335865804425
6126,0.5,6479.4311392180325,-3.1936414324386,7.155678277867338,7.836011562991146
6127,0.5,6481.273679157493,3.7428173585169895,-11.660557183702377,12.246520959587224
6128,0.5,6482.002790371315,5.816788808015358,-4.405526106504477,7.296827551213282
6129,0.5,6483.0067046098675,1.9940263208321627,-3.0361905343275306,3.632436362678849
6130,0.5,6483.4501897942455,3.001243763731769,2.1120011977551787,3.6698791790273075
6131,0.5,6484.519323277324,7.514921607909053,0.34088928591667345,7.522649285874702
6132,0.5,6485.713209326584,2.2441435722845053,-3.1749062677455875,3.887957070492944
6133,0.5,6486.163374261582,3.006851668033866,2.16543776831424,3.705438932434294
6134,0.5,6487.445215262415,2.383506241935191,-1.9354912699544025,3.0703792048236846
6135,0.5,6487.830216813242,1.3293709039142743,2.7721323562213103,3.074401535353339
6136,0.5,6488.926620780881,5.893768403995236,2.9257468819376604,6.5800076608694384
6137,0.5,6489.622575931017,3.4959010484384385,8.666846144779452,9.345348909364029
6138,0.5,6490.906097872483,16.731203760846068,-2.1015519029877283,16.86267178379218
6139,0.5,6492.190210433449,1.026666661423389,-7.772908236077354,7.840417519504775
6140,0.5,6492.8134865151205,5.126999023543621,-2.545359583788843,5.724069740857719
6141,0.5,6494.0047106933425,0.31762625103465814,-2.6877176610183726,2.706420636319566
6142,0.5,6494.62212531858,0.8373560179058825,-0.4088868974828952,0.9318549220004069
6143,0.5,6494.866454095691,-0.30722477215000976,1.1160756978214634,1.1575888837969601
6144,0.5,6496.007974724865,4.166171641134248,6.773551197866606,7.952231257547241
6145,0.5,6497.279308277571,8.197411973666723,-2.1045080866148087,8.463245084046761
6146,0.5,6498.038769460501,6.790666731240076,1.7662391880192412,7.016605698203773
6147,0.5,6498.834863257906,7.75327611935206,5.68913579585137,9.616629174848761
6148,0.5,6500.03168948068,11.265738243742394,-4.490717653280542,12.127794655996015
6149,0.5,6501.207453991779,1.1403180672657043,-4.4265224345862695,4.571042130458671
6150,0.5,6501.665184352137,3.7443462223014414,0.8931811875595392,3.849402715522675
6151,0.5,6502.566972220885,6.699483809009576,1.6796474077308021,6.9068298604698715
6152,0.5,6503.701543493511,6.0272245720042985,-3.70317926075212,7.073964424467868
6153,0.5,6504.732509796223,1.7725296293169428,-2.6890682113411994,3.2207063094998616
6154,0.5,6505.408729994132,1.2240856246482696,-0.2401553857366066,1.2474214306996825
6155,0.5,6505.667900631896,-0.7289671263389171,1.4090957943175138,1.586487954207697
6156,0.5,6507.137020076431,4.944948584340058,0.4462611404280626,4.965044361052869
6157,0.5,6507.47775262787,-2.847795033110876,5.497202311764368,6.191055629460817
6158,0.5,6509.6182528023,-3.9017216715857814,-4.929122566729669,6.286468108593714
6159,0.5,6510.058208138935,3.168320410027622,-2.291330490597788,3.9100447104528997
6160,0.5,6510.8920540601075,4.058614143493324,-1.6180144042086944,4.369247003545446
6161,0.5,6511.726223192474,4.251359554638914,-0.5720446918128269,4.289672853755961
6162,0.5,6512.5669384012,4.328224906950028,0.3865262210531148,4.345449731006467
6163,0.5,6513.360945148274,4.632130596839126,2.376312419270066,5.206101668249511
6164,0.5,6514.382624269534,5.438671682184966,0.3726799874007119,5.451425505279297
6165,0.5,6515.052647859497,4.101438936437998,4.998987198433704,6.466194735656645
6166,0.5,6516.171290289174,9.874301102703166,1.4048916984029918,9.973742675199047
6167,0.5,6517.24033084465,6.264293627626833,-2.8647467378494316,6.8882616475526754
6168,0.5,6517.861387846916,5.796649052017534,3.6039671322143776,6.825666218204439
6169,0.5,6518.808197450837,11.233598490285761,4.886223264952588,12.250261745608313
6170,0.5,6520.320492651004,-0.7982989983228304,-6.176380508396555,6.227757017998062
6171,0.5,6520.909964939858,3.1390152713987414,-2.1689605342631704,3.8154693909486013
6172,0.5,6521.788872386338,2.5397246275459175,-1.4374512930428593,2.9182987173409507
6173,0.5,6522.371597080945,2.5830801630884594,1.778678301921997,3.136239727869861
6174,0.5,6523.377319126219,4.140617620875804,1.0667677275822411,4.2758283018519565
6175,0.5,6524.08912305296,2.946446777576014,3.88466692358008,4.875672847950855
6176,0.5,6524.898764044255,2.816094678050133,8.527203935746886,8.980177960238843
6177,0.5,6526.082562690724,16.283953460839186,4.723537975992164,16.95520425490111
6178,0.5,6527.431766363989,3.059153002487536,-9.580664735569266,10.057214021189418
6179,0.5,6528.187904465222,4.4478667663351805,-4.111992713440626,6.057392413114555
6180,0.5,6529.103609831716,2.7487804066003756,-2.745865671090653,3.885302048410683
6181,0.5,6529.761023940341,3.1894988444640013,0.23472489192989462,3.1981242398832324
6182,0.5,6530.427671755756,3.0225729390888065,3.8064611874024914,4.860565187641611
6183,0.5,6531.59870750185,8.27972636310102,-0.21521176261848285,8.282522849385893
6184,0.5,6532.693567137808,3.995359265795719,-3.278600557216563,5.168376657767936
6185,0.5,6533.491429406027,2.193175154191858,-0.7191680048142854,2.3080770949240494
6186,0.5,6533.871387072464,0.1740983191141579,2.6411997526915214,2.6469314986104435
6187,0.5,6534.762937012053,0.21675271441454552,10.31848003020723,10.32075636147814
6188,0.5,6536.470053698358,3.3093491636834913,-9.586871248474344,10.141986601351663
6189,0.5,6537.05465021374,7.663739183934697,-0.982492137317001,7.7264603201767486
6190,0.5,6538.142600402397,5.678710883938238,-5.45328548118771,7.873123893518461
6191,0.5,6539.169984547961,1.328655562216347,-3.342950465388714,3.597310581121827
6192,0.5,6539.724960984899,2.9081915364883337,0.0616309066953965,2.9088445096915154
6193,0.5,6540.638906760232,3.13037775912161,-0.03817468839978607,3.130610518994283
6194,0.5,6541.35465915519,2.2358225790455504,1.6747192514047098,2.793490142455392
6195,0.5,6541.862394583098,-2.091193807946345,4.331378792095011,4.8097748162469705
6196,0.5,6543.517657049525,8.192681952236848,-5.466331318957086,9.848899210526955
6197,0.5,6544.117508866736,8.134367293910202,4.12381175950805,9.119964621646997
6198,0.5,6545.406761305511,5.698849138929459,-6.733361610108707,8.82128335792263
6199,0.5,6546.203853143526,4.933803895897892,-2.6710787262423246,5.610444050604331
6200,0.5,6546.926187186619,5.6965108347792,0.7778251141351641,5.749369321841849
6201,0.5,6547.849360757135,7.839212457502535,0.5477260548272747,7.858323980658954
6202,0.5,6549.129863100256,1.3157678395489154,-3.804505666064527,4.025606584194277
6203,0.5,6549.691789353555,2.6014286051089623,-0.12684059062000094,2.604519019494385
6204,0.5,6550.283449195852,1.993432719553088,3.373208390986165,3.918202248021954
6205,0.5,6551.606750606023,3.9561534134739134,-1.764292896579299,4.331729360874415
6206,0.5,6552.137913651264,2.4117225564430953,2.8961330270778394,3.76881840896951
6207,0.5,6552.822686785684,-0.5441511191652005,8.023747132224695,8.042177471454654
6208,0.5,6554.188696830806,20.87757287566382,0.6955025830142314,20.88915443529568
6209,0.5,6555.776866674192,-3.4520467167547704,-3.5367244312935644,4.942170195123411
6210,0.5,6556.290164157592,1.3450863889997462,-2.0328736313800357,2.437587453822453
6211,0.5,6556.932787603161,2.265335733850178,-0.1768266853813474,2.272226587231449
6212,0.5,6557.550866183959,2.1208463137595333,2.7607013646230785,3.4813016403665924
6213,0.5,6558.710265696091,5.5807665370315895,0.15670625315115735,5.582966235848846
6214,0.5,6559.459473093698,5.005401469950483,3.1793995826832635,5.929808224702462
6215,0.5,6560.4852362484535,6.718295209845183,0.9640158977471085,6.787106686780303
6216,0.5,6561.246375942028,6.186781827076566,4.594509707417923,7.706217543477629
6217,0.5,6562.260958255343,10.567634252597983,2.74470134994682,10.918254402471213
6218,0.5,6563.36942199566,8.42849779521661,-4.143665673978993,9.391993414695467
6219,0.5,6564.166004197383,8.311714417927355,-0.7000897747719745,8.341146339557996
6220,0.5,6565.2258967254265,5.510499557029284,-3.9875195973073994,6.8019054614814
6221,0.5,6565.916463678862,6.737458251338956,0.7773875259910006,6.782158583673917
6222,0.5,6567.222123704214,1.1854508821505865,-3.9888963577604954,4.161320457132153
6223,0.5,6567.810942958577,2.7267642048241503,-0.5161272259894654,2.775181136812129
6224,0.5,6568.585110673609,2.767781775080641,0.7465868067488277,2.8667067890664986
6225,0.5,6569.319354206848,2.0273864136685447,2.320671150684661,3.08152726094511
6226,0.5,6569.866289055112,-2.821494078372631,4.901564887594894,5.6556314573701645
6227,0.5,6571.349397080134,19.41909256501461,1.5383773563050422,19.47993226217683
6228,0.5,6572.76854053847,-0.798788872535368,-5.587434872345014,5.644244158041311
6229,0.5,6573.166263739421,4.573030854138053,0.21116442783134715,4.577903625949323
6230,0.5,6574.230084645367,5.910346934579286,-3.310765533199741,6.774464503037426
6231,0.5,6575.279364268424,1.8249429739551382,-2.950707906634616,3.4694515428903547
6232,0.5,6575.9210417362865,1.8446249458376394,-0.1966004179180061,1.855072212915726
6233,0.5,6576.2900077328595,-0.48202576951246767,2.6214311513300665,2.6653799210689955
6234,0.5,6577.842444727394,6.676127907341055,-3.6747404287976977,7.620656208898177
6235,0.5,6578.668340544979,4.404551804674048,-1.0455928099067835,4.526957137436379
6236,0.5,6579.2817267665805,3.5289975977664887,3.4622307606711575,4.9437704118596795
6237,0.5,6580.253132475487,6.9071470323984006,4.139623893414852,8.052649632642735
6238,0.5,6581.1067267924645,8.901578943547218,7.706450016070419,11.774017136831208
6239,0.5,6582.366235017423,12.673301207608942,-7.328241887407042,14.639525014805958
6240,0.5,6583.6479898934585,-0.9985837000842894,-3.625380946397919,3.76039311941971
6241,0.5,6584.025065236714,3.075469344254915,-0.028189328801463735,3.075598531295987
6242,0.5,6585.1521492591155,2.2582386345535643,-2.2645240773893933,3.1980792716358093
6243,0.5,6585.766065749253,2.3662368140432584,0.5291098618963244,2.4246719172064366
6244,0.5,6586.365117607648,1.1080954721307366,3.681465045840424,3.844614474703735
6245,0.5,6587.679935019046,4.6651663576881175,-0.7157766245097537,4.719757760849554
6246,0.5,6588.133534515,0.8245182172349934,5.14633470454478,5.211966153166613
6247,0.5,6589.2102101946375,10.843040391147952,11.373284180403571,15.713787511999902
6248,0.5,6590.8632052773955,-1.7315764308973363,-7.496554655648318,7.693938434973445
6249,0.5,6591.491048592959,2.516832017755282,-2.8062898253567234,3.7695763673785407
6250,0.5,6592.144011228696,3.517051676972181,0.10892992379443694,3.5187381583162294
6251,0.5,6592.845950010057,4.096145956408789,3.6751529831426315,5.503195539475793
6252,0.5,6594.035062429382,8.171168071115675,-2.198525086933395,8.461766967028563
6253,0.5,6595.182141381571,1.5683827729674444,-3.166065372751786,3.533241354207062
6254,0.5,6595.672779583989,2.675969320639487,0.8993774820837434,2.8230642324047555
6255,0.5,6596.500204522654,3.4551542480897703,2.3028998685791895,4.152281142070565
6256,0.5,6597.265170319666,3.066864741219913,5.586721027210204,6.373155511739104
6257,0.5,6598.340695483693,9.044116249565217,4.586599925081655,10.140657651671743
6258,0.5,6599.176046768408,10.804190822030025,9.19789898270282,14.189146733149368
6259,0.5,6600.753780454661,-0.5858681358842928,-8.30251204274864,8.323157315143739
6260,0.5,6601.347457984375,4.652018626569018,-2.9477238824743197,5.507300009011183
6261,0.5,6602.39052798864,1.763345149647228,-3.0857661822285585,3.5540595166893056
6262,0.5,6602.977753481657,2.9456751514216557,0.13910008828008788,2.9489576009604686
6263,0.5,6603.897138837148,2.814316327047481,-0.02678731818371113,2.814443808126483
6264,0.5,6604.427167139001,0.9727210254588989,3.3501911274540017,3.4885479477629837
6265,0.5,6605.399554340271,4.5672554052197185,7.907572812578779,9.131786776022741
6266,0.5,6606.694580788018,10.33586440740167,-3.387277313964998,10.876752302497957
6267,0.5,6607.765474189114,1.6342136581764475,-2.062581433485951,2.6315197985824477
6268,0.5,6607.9677817891325,0.09546408821068401,2.8228875300854677,2.8245012656484914
6269,0.5,6609.741917966226,0.37491843938242086,-4.865500105350569,4.879923678845331
6270,0.5,6610.094415677309,3.9634908264976048,1.7760846986586463,4.343240309784854
6271,0.5,6611.386797395996,3.191544062718833,-4.312591577303793,5.365109469238019
6272,0.5,6612.00797526701,4.434596355340375,0.20679991438367804,4.439415619131332
6273,0.5,6612.907977501809,5.7860645301414975,0.3284757827808121,5.795380840534556
6274,0.5,6614.103829390388,1.4860330865678244,-2.1346497929828936,2.6009659884466396
6275,0.5,6614.525354351745,1.6091884703258428,1.389345940726972,2.1259749942189208
6276,0.5,6615.245604673417,0.910343316773635,4.011117454250089,4.113123896284202
6277,0.5,6616.001321093094,-2.9696779786896426,9.995888450312023,10.427692611896244
6278,0.5,6617.823120341631,3.1534942765925633,-13.314699710213157,13.683046244373084
6279,0.5,6618.5825987542585,5.256815345749699,-5.858983753119514,7.871581683412042
6280,0.5,6619.598203880316,1.3428215699738169,-3.8124805051133626,4.042051134097191
6281,0.5,6620.243653081769,2.4122289802491546,-0.8443638769429559,2.555738447071612
6282,0.5,6620.801846220445,2.220195724574348,2.591224930239189,3.412288923070745
6283,0.5,6621.897593444352,6.415666324620255,1.2382196110946397,6.534061691946728
6284,0.5,6622.896150263723,5.339710360722102,-0.7682671428662122,5.394695648431965
6285,0.5,6623.574968353804,4.605226010894813,3.4020343329541958,5.725551869821917
6286,0.5,6624.663719462918,6.110722404489758,-0.06926217690586953,6.111114919053874
6287,0.5,6625.2501257905515,3.4726378476756046,6.6468722178374025,7.499341564522032
6288,0.5,6626.636287300496,8.40893566332994,-5.672978106404038,10.143612748215583
6289,0.5,6627.460241761985,6.1229282186018015,-2.027011686582115,6.449730719006081
6290,0.5,6628.06183665256,6.205008368380268,5.530677285473873,8.312070746073195
6291,0.5,6629.891281103415,-1.4047326137956644,-1.053557303037293,1.7559204728701165
6292,0.5,6630.110418429953,1.3817250943554933,-0.165564247733158,1.3916090530386553
6293,0.5,6631.038268216502,2.165411870516737,-0.455451720694931,2.2127911873601556
6294,0.5,6631.547698183336,1.085297077486337,2.4987211428552105,2.7242388104114577
6295,0.5,6632.548656711798,4.244031098074891,4.533827055337506,6.210264706849228
6296,0.5,6633.4840020207275,6.437597760472832,5.467426941369695,8.446029971818712
6297,0.5,6634.352598134559,8.69732679770723,9.359677313804982,12.7768170075599
6298,0.5,6635.6967754907455,10.314331572438729,-8.966159135115578,13.666654507319006
6299,0.5,6636.654287338266,5.0275917255269915,-6.4313208164477285,8.163244820698528
6300,0.5,6637.6253636813435,1.4112762042410965,-3.122352003733753,3.4264825345939443
6301,0.5,6638.0904738505305,2.9664924532408996,1.1714651692590388,3.1894212826032122
6302,0.5,6639.0757533705155,5.100739737631946,0.44773122184832775,5.120352440806727
6303,0.5,6639.859562435562,5.629056907720591,3.077726200463678,6.415503116309546
6304,0.5,6641.0551208324405,5.159974577500911,-2.9573461551736284,5.947372018124976
6305,0.5,6641.786228641866,4.60719615461296,0.3496037614263954,4.620441450455132
6306,0.5,6642.644283633713,4.206568432462233,0.9843733328488787,4.320209350877777
6307,0.5,6643.292547542333,2.3679086150733064,4.822841873558339,5.3727827935517825
6308,0.5,6644.119902868443,2.4484978142686904,12.365902128047955,12.605977827480876
6309,0.5,6645.918402372157,-1.717478946281636,-9.745777544956283,9.895954420200955
6310,0.5,6646.611795538477,2.4828162332941117,-4.024391218987882,4.728646860548537
6311,0.5,6647.322423863213,3.683605835055771,-1.3481348196458496,3.9225526688622643
6312,0.5,6648.077919597346,4.753428537594549,0.7673919943034956,4.814973866485606
6313,0.5,6649.384089933557,0.49460876173636176,-1.4719755376649966,1.552852153513184
6314,0.5,6649.647351976543,0.7657108574369128,1.1372769822209785,1.3710259120404793
6315,0.5,6650.383134979861,0.060691468037885346,4.61264447544365,4.613043736095879
6316,0.5,6651.545139433764,9.0118176467499,6.890163347958256,11.3440384458014
6317,0.5,6652.583661009993,13.890064410501928,2.4960543969597375,14.112553875201835
6318,0.5,6653.941240679173,0.8720473709654741,-5.321438510265804,5.392418236352568
6319,0.5,6654.366268486231,4.332748316109762,1.1203837992073142,4.475261760866976
6320,0.5,6655.334573448509,7.77200835327078,0.17415553337491704,7.7739593511360665
6321,0.5,6656.446114677313,4.381395109873548,-3.7443271276049797,5.7633851812404835
6322,0.5,6657.053755492811,5.434361584266715,1.789870829593234,5.7215315620192655
6323,0.5,6658.335707229375,2.4924259779706475,-3.925181658479056,4.649649267173098
6324,0.5,6659.055077831644,2.1684023116030207,-0.8384346845280017,2.324852964207606
6325,0.5,6659.521842320748,1.1261883925928167,2.4958426870923676,2.738161977371544
6326,0.5,6660.503555598671,4.281729482980281,5.06710337018667,6.633908646460222
6327,0.5,6661.461648933372,7.377097921245654,5.8890113073077615,9.439387051988367
6328,0.5,6662.346720631639,10.591306936216995,9.525284953532385,14.244537060331188
6329,0.5,6663.719022678309,9.218936628913267,-11.76133686464285,14.943822717481817
6330,0.5,6664.872916950476,-0.9728463446959915,-4.4983733104230135,4.602368135027277
6331,0.5,6665.43291695398,2.380694310399655,-1.6039765802402095,2.870617750507435
6332,0.5,6666.236097925817,2.3621662792277482,-0.6009542678559403,2.43741165230146
6333,0.5,6666.808353082496,1.7883651208737998,2.2491177002015923,2.873461368266165
6334,0.5,6667.616350899313,2.229804658756641,6.207231491917805,6.595585767046697
6335,0.5,6669.0973622698375,4.536217596069071,-4.5944112900890826,6.456460731808464
6336,0.5,6669.810009517608,2.9545595302297696,-0.39479028272968664,2.9808189118108706
6337,0.5,6670.175702313964,-0.647726613446233,3.914547950272041,3.967774618189088
6338,0.5,6671.713778808946,10.090241507808784,-5.278916480391531,11.38770972991745
6339,0.5,6672.526465395132,8.908225237854696,-1.5451589489884228,9.041238469700396
6340,0.5,6673.539418182129,6.173290633361475,-3.8639394929956854,7.282825389193419
6341,0.5,6674.254359553938,7.388381312643433,0.67757491741772,7.419385836424221
6342,0.5,6675.608127235227,0.2946427592006975,-3.3721407693547274,3.3849885854894244
6343,0.5,6676.021079514865,2.723575838343584,0.6066099387011038,2.79031198344198
6344,0.5,6677.034062070678,3.6144065671628325,-0.6157176329853539,3.6664755605784283
6345,0.5,6677.773602313435,2.9077502259835657,1.2159585036976386,3.151756091359558
6346,0.5,6678.438197868944,1.3867787835472163,3.813145330352721,4.0574909371294305
6347,0.5,6679.147300422945,-3.0075057067629176,9.015698530556623,9.50409967172548
6348,0.5,6680.890098038189,8.240795321007306,-13.988178272429316,16.235142096821928
6349,0.5,6681.885127241569,1.2843846597300954,-6.1250983337936455,6.258312356601553
6350,0.5,6682.565640306699,3.1137412369423987,-2.1023036490004543,3.757002145758797
6351,0.5,6683.184617811499,4.152910522974819,1.7108004809405033,4.491492413154145
6352,0.5,6684.323087144983,4.8901764289028105,-2.2721264945137407,5.3922522486311735
6353,0.5,6685.084637365416,4.5678830372208985,0.2411808039042309,4.574245688843387
6354,0.5,6685.936244319488,4.620161690923886,1.0650727433991867,4.74133673124073
6355,0.5,6686.656349751517,4.273677382450177,4.950246602806799,6.53982108301645
6356,0.5,6688.040741920755,3.086989529438537,-3.3381185261145143,4.5467064617426205
6357,0.5,6688.503502135193,2.8997039792444776,2.464055719793628,3.805240302200894
6358,0.5,6689.259935461762,2.8738032281781267,7.608562750558578,8.133201837128754
6359,0.5,6690.508707528538,15.67705417755419,-0.015982153200818746,15.677062324147029
6360,0.5,6691.704920009255,5.581530033648024,-9.265625974344438,10.81689891849606
6361,0.5,6692.647541254749,2.1452700822073276,-5.0975003574798725,5.530523810645901
6362,0.5,6693.499651871101,1.3253626486141277,-2.068068693458838,2.4563172171374776
6363,0.5,6693.981516036088,2.0785697540707417,1.032872161025588,2.3210508662154243
6364,0.5,6694.823702884915,3.3898287643137235,2.670540958336905,4.3154058976559435
6365,0.5,6695.938981836289,3.0569818428013034,-0.24081661347977498,3.0664524500707198
6366,0.5,6696.27231064692,-1.1966255009934028,3.4901528668926987,3.689590712248045
6367,0.5,6697.779004686452,11.028111634206956,-2.342528750059685,11.274160153261395
6368,0.5,6698.507679622905,10.438084614983941,4.3179170717180275,11.295929278629467
6369,0.5,6699.761639218128,7.531583029798891,-8.358414291266389,11.251125828076088
6370,0.5,6700.871368181453,0.021712965350421255,-3.3561369479013785,3.3562071845958927
6371,0.5,6701.375798236872,1.8561438700473705,-0.3400939557875366,1.8870437104311188
6372,0.5,6701.784678330473,0.10861048369462391,3.0307386968166474,3.0326841717446036
6373,0.5,6703.33680667794,6.001806330263078,-5.419269526696655,8.086418331311394
6374,0.5,6704.270589493425,2.447550742278432,-2.7764221884568507,3.701219367260367
6375,0.5,6704.873686015397,2.8265574464035987,0.5457351543610836,2.878759082751655
6376,0.5,6705.640106165691,2.5896638373319343,2.011030465758443,3.278811114503758
6377,0.5,6706.214075997798,-1.2788879032486755,5.462674671679635,5.610380453916294
6378,0.5,6707.535168632614,15.580015338475446,5.4475719566842375,16.504936175895462
6379,0.5,6708.721048689681,10.97052606152345,-8.456969993913727,13.85181517146841
6380,0.5,6709.7269916992645,4.191525256119485,-6.863395428237633,8.042081868337375
6381,0.5,6710.545176389562,4.083263463546036,-3.681873248922718,5.498111597072462
6382,0.5,6711.503024657997,1.808004372565515,-2.434449083384543,3.032395447630118
6383,0.5,6712.089903868122,2.337545443605304,0.38495870577204205,2.3690318499483296
6384,0.5,6712.731759929547,1.7857335200607818,3.2372747509045627,3.6971329456097286
6385,0.5,6713.825345385446,5.776919247908309,2.4084116944930294,6.2588531606856135
6386,0.5,6714.552463890873,4.491124247027695,7.01124137507456,8.326325877708456
6387,0.5,6715.865576387475,8.415967648576716,-3.9242141580643572,9.285901583596644
6388,0.5,6716.558365972572,8.250338997212053,2.456479278462376,8.6082741600412
6389,0.5,6717.809675011431,2.892187802503364,-3.899821227189744,4.855240044425091
6390,0.5,6718.1865197125135,3.133966768558687,3.906829005684008,5.008498835587773
6391,0.5,6719.559687205052,7.0257036324703055,-6.577492664069689,9.624132235022389
6392,0.5,6720.6261961730925,0.7715357269012219,-3.146115507219061,3.239337920416647
6393,0.5,6721.043429319701,2.696803913337243,1.0032947711219333,2.877386269646757
6394,0.5,6722.047668249347,4.662868257506062,-0.021561181790556754,4.662918106874474
6395,0.5,6722.914170254797,4.181614034830396,0.48258279326203807,4.20936837169701
6396,0.5,6723.6497849451,3.5853897569612827,2.9643800388066577,4.6521574268072925
6397,0.5,6724.573284418512,4.168287024242553,2.9225370183925303,5.090760192775097
6398,0.5,6725.062801240417,-3.72481497051836,7.244181413761591,8.145698921522117
6399,0.5,6727.203484213404,-5.06175179110598,-5.907369001175698,7.779353424984377
6400,0.5,6727.8613530288485,0.2989733804739937,-2.1454898414496433,2.1662206124944117
6401,0.5,6728.191087298997,1.9640341027638393,1.22892995328361,2.316829468669849
6402,0.5,6729.486019096451,2.0102979667707923,-2.138101511319246,2.934753139176858
6403,0.5,6729.895237293209,1.836945078974117,2.305167587140882,2.9475693084255274
6404,0.5,6730.934946661615,6.241775987935163,2.7335146904531977,6.814093486773381
6405,0.5,6731.961248879776,7.237820624264128,-0.18615435021518473,7.240214142629153
6406,0.5,6733.013197272611,2.683540421926606,-1.6591711678012366,3.1550337811467166
6407,0.5,6733.352651970028,0.5663217019886946,3.3569219210808527,3.404356775424182
6408,0.5,6734.491411333636,9.906504881343134,6.38724415785691,11.78710002062223
6409,0.5,6735.744523774782,7.5363866476535994,-5.817048265883552,9.52025074410072
6410,0.5,6736.4096053578,8.671828104994395,1.4349865777314168,8.789754783885613
6411,0.5,6737.651227900498,3.628223238338564,-5.989178894222812,7.002447264651407
6412,0.5,6738.297181091919,5.900997022402995,-0.8204284688931583,5.957757021814451
6413,0.5,6739.552413812181,0.6264881138632693,-3.1740317150983315,3.2352688737200825
6414,0.5,6740.261721734862,0.5842366512570005,-0.5012320683617063,0.7697831194733672
6415,0.5,6740.4576974930205,-0.1495355237447382,0.8313871339974719,0.8447280269046029
6416,0.5,6741.36652761748,-0.9128268404608498,6.097109486404866,6.165062605511314
6417,0.5,6742.674048332693,12.904995182961278,3.976499513632274,13.503756849638973
6418,0.5,6743.672183245424,13.080291866276358,-0.5523091908215836,13.091947171801506
6419,0.5,6744.725146506184,9.01569182124174,-5.838622490860057,10.74114573061841
6420,0.5,6745.670849832027,5.565840586799175,-5.011043476809108,7.489268199506017
6421,0.5,6746.593080879847,3.0648003160210386,-3.2159220518747347,4.442426771576192
6422,0.5,6747.242437890561,3.813058399923262,0.2528640737812511,3.821433579304316
6423,0.5,6748.029172419817,4.7721325234938305,2.37906454604804,5.332278775162676
6424,0.5,6749.031010237307,7.272273385146829,0.7888494235861419,7.314932918448884
6425,0.5,6750.213685342223,2.108662175641758,-2.5379128907531654,3.299614827829654
6426,0.5,6750.601759539744,1.9482971778143232,2.5051835278712846,3.17361094045834
6427,0.5,6751.786325711449,3.8819878335712725,-0.32102108535549756,3.895238641885527
6428,0.5,6752.178020361104,-0.5667288131853991,4.648001957939607,4.6824249859132765
6429,0.5,6753.436904757143,15.73855048696505,7.4154791788683,17.39802583292073
6430,0.5,6754.800870274664,5.082701982241311,-12.279574811784627,13.289914108017975
6431,0.5,6755.929060721254,-1.1291687991653927,-2.645114644139064,2.8760482710913498
